"","target","N_Day","mes","year","nivel","tmed","pDia","niv7","niv14","niv30","niv60","niv90","niv180","t7","t14","t30","t60","t90","t180","p30","p60","p90","p180","niv010","niv020","niv030"
"610",-8.6,29629,2,1981,606.36,1.875,0,606.4,606.462,606.589032258065,607.443770491803,609.042197802198,614.196298342541,5.21875,4.68333333333333,4.73790322580645,3.86270491803279,3.58653846153846,8.71273537016575,15.5,27.9,37.9,230.8,-0.0149999999999977,-0.0159999999999968,-0.0149999999999977
"617",-8.7,29636,2,1981,606.23,2.5,0,606.29375,606.346,606.47935483871,607.040327868853,608.454725274725,613.494585635359,2.34375,3.90833333333333,4.39112903225806,3.75819672131148,3.25274725274725,8.12019393370166,15.5,24.2,37.9,205.8,-0.0149999999999977,-0.0170000000000016,-0.0163333333333336
"625",-9,29644,2,1981,606.12,3.5,7.5,606.1925,606.235333333333,606.356774193548,606.694098360656,607.863736263736,612.716685082873,2.5,2.45833333333333,3.57661290322581,3.55327868852459,2.93131868131868,7.50279061878453,28,36.7,40.4,208.3,-0.0149999999999977,-0.0149999999999977,-0.0160000000000006
"631",-8.7,29650,3,1981,605.88,6.75,0,606.03625,606.117333333333,606.248387096774,606.507049180328,607.481538461538,612.152044198895,5.6875,4.09166666666667,4.09677419354839,3.96106557377049,3.40659340659341,7.15058067403315,50.2,58.9,62.6,230.5,-0.032000000000005,-0.0230000000000018,-0.0206666666666668
"639",-7.5,29658,3,1981,605.62,12.25,0,605.6975,605.846,606.059032258065,606.330819672131,607.027142857143,611.418121546961,10.96875,8.675,5.43145161290323,5.12090163934426,4.41346153846154,6.83428233149171,45.2,52.7,62.6,215,-0.0360000000000014,-0.0300000000000011,-0.025
"645",-7.8,29664,3,1981,605.56,4,0,605.6,605.668,605.916774193548,606.213278688525,606.737362637363,610.889613259669,8.234375,8.975,6.30241935483871,5.42622950819672,4.625,6.43925470718232,64.4,79.9,88.6,244.7,-0.0130000000000109,-0.028000000000003,-0.0236666666666679
"652",-6.7,29671,3,1981,605.29,12.125,0,605.41625,605.504666666667,605.728709677419,606.062950819672,606.447802197802,610.295193370166,9.28125,9.075,8.03225806451613,5.88319672131148,5.13049450549451,6.21273537016575,59.4,79.9,88.6,242.2,-0.032000000000005,-0.0275000000000034,-0.0303333333333361
"659",-7.2,29678,4,1981,606.94,10,0,605.97307125,605.721638,605.715953870968,606.00237,606.281478791209,609.769141270718,9.48636975,9.20106386666667,9.0892244516129,6.50231078688525,5.5647358021978,5.89097214364641,59.2,109.4,118.1,231.5,0.154000000000008,0.0660000000000025,0.0320000000000012
"666",-6.8,29685,4,1981,607.5,12,0,607.2675,606.598971333333,606.04982483871,606.098435573771,606.282687582418,609.333008674033,10.15625,9.8093972,9.60132122580645,7.09247472131148,6.20347206593407,5.75837545856354,62.9,113.1,121.8,230.2,0.142039999999997,0.0990000000000009,0.0620000000000005
"680",-6.9,29699,4,1981,608.11,6.5,7.5,607.9475,607.805333333333,607.07111516129,606.447124098361,606.444555714286,608.628975524862,8.46875,10.55,10.2706760645161,8.76665504918033,7.20072481318681,5.86127601104972,70,129.4,149.9,255,0.0409999999999968,0.0514999999999986,0.0923333333333327
"687",-8.4,29706,4,1981,613.83,9.75,0,611.8875,610.038,608.642580645161,607.16499295082,606.89048978022,608.52135121547,6.828125,7.725,9.41532258064516,9.19903209836066,7.36006547252747,5.67274009944751,125.7,180.9,225.1,329.2,0.588999999999999,0.314000000000004,0.245666666666667
"694",-8.2,29713,5,1981,615.36,12.375,0,614.68125,613.248,610.404193548387,608.183025737705,607.528072197802,608.549086022099,9.90625,8.275,9.56854838709677,9.49821242622951,7.7831423956044,5.74870695027624,112,174.9,225.1,281.2,0.250999999999999,0.374000000000001,0.265666666666668
"701",-9.3,29720,5,1981,618.66,10.5,0,616.95375,615.848,612.57935483871,609.506304426229,608.358072197802,608.669693756906,10.375,9.99166666666667,9.04838709677419,9.34042554098361,8.16913140659341,5.8799224198895,158.2,222.1,256.8,294.7,0.379999999999995,0.444,0.364666666666665
"709",-9.5,29728,5,1981,620.2,11.5,8,619.6175,618.480666666667,615.610322580645,611.351222459016,609.530929340659,608.929086022099,12.8125,11.5416666666667,9.78225806451613,10.1293599672131,9.08808745054945,6.13337545856354,139.4,201.9,261.3,304.2,0.225999999999999,0.291500000000002,0.407000000000001
"716",-9.6,29735,5,1981,621.09,12.125,0,620.63375,620.120666666667,617.841935483871,613.109829508197,610.646863406593,609.239030773481,12.46875,12.7166666666667,11.2177419354839,10.3445239016393,9.86006547252747,6.42550253038674,68.9,194.6,266,306.4,0.135000000000002,0.270500000000004,0.250666666666666
"723",-9,29742,6,1981,621.58,14,0,621.36375,620.992666666667,619.435806451613,614.782950819672,611.833566703297,609.619030773481,15.390625,14.05,12.75,11.1311475409836,10.5633621758242,7.07398319337017,68.9,180.9,243.8,306.4,0.0900000000000091,0.120500000000004,0.211000000000001
"730",-7.6,29749,6,1981,621.69,21.875,0,621.655,621.504666666667,620.654516129032,616.409016393443,613.063456813187,610.043892651934,17.765625,16.75,14.5,11.8606557377049,11.0963292087912,7.78392794475138,27.9,179.9,243.8,306.4,0.0270000000000096,0.0680000000000007,0.111666666666667
"744",-7.1,29763,6,1981,621.22,14.875,35,621.32125,621.468666666667,621.441612903226,619.361147540984,615.522028241758,610.980080497238,15.65625,18.8666666666667,17.2620967741935,14.0696721311475,12.637538,8.93793346961326,50.7,119.4,258.1,346.7,-0.0419999999999959,-0.0199999999999989,0.0129999999999995
"751",-10.2,29770,7,1981,628.31,16.75,0,625.6975,623.662,622.611290322581,620.799672131148,617.061208791209,611.690522486188,14.59375,15.1416666666667,17.4153225806452,14.844262295082,13.0659340659341,9.40409369060773,173.2,242.1,354.1,475.9,0.702999999999997,0.3315,0.227999999999997
"757",-9.7,29776,7,1981,628.3,17,0,628.3225,626.448666666667,623.915806451613,622.082131147541,618.444065934066,612.393837403315,17.03125,15.725,17.4516129032258,15.4180327868852,13.5192307692308,9.9006406519337,186.9,251.3,367.8,489.6,0.166999999999996,0.340999999999997,0.220666666666667
"765",-9,29784,7,1981,628.41,20,0,628.39375,628.361333333333,625.65064516129,623.403606557377,620.261978021978,613.348257292818,17.8125,17.475,16.6370967741935,16.4774590163934,13.9862637362637,10.5470494917127,208.4,228.6,380.5,502.4,0.0139999999999986,0.357999999999998,0.227333333333331
"771",-9.1,29790,7,1981,628.3,17.25,0,628.37875,628.378666666667,626.987741935484,624.230491803279,621.606703296703,614.066213093923,17.703125,17.425,16.5282258064516,16.7930327868852,14.5975274725275,10.9158340220994,232.1,244.3,376.2,526.1,-0.0100000000000023,-0.000499999999999545,0.233999999999999
"779",-8.8,29798,7,1981,628.28,21.5,0,628.38875,628.383333333333,628.361290322581,625.215901639344,622.991538461538,615.028975524862,16.984375,17.1833333333333,17.1935483870968,17.3340163934426,15.4587912087912,11.4828229723757,88.9,262.1,331,556.1,-0.00299999999999727,-0.00749999999999886,0.00499999999999924
"786",-8.4,29805,8,1981,628.04,20.375,0,628.1775,628.283333333333,628.329032258065,625.978360655738,624.003516483516,615.867649558011,20.4375,18.525,17.9435483870968,17.7233606557377,16.2019230769231,12.0726019779006,82.2,269.1,336,563.1,-0.0420000000000073,-0.0215000000000032,-0.00766666666666727
"792",-8.2,29811,8,1981,627.69,17.875,0,627.89,628.046666666667,628.225161290323,626.583442622951,624.687472527473,616.579030773481,18.96875,19.7166666666667,18.366935483871,17.6065573770492,16.8035714285714,12.5511931381215,60.7,269.1,290.8,547.6,-0.0519999999999982,-0.0314999999999998,-0.022333333333332
"807",-7.2,29826,8,1981,626.96,18.75,0,627.15625,627.294666666667,627.695806451613,627.98262295082,625.87,618.325605359116,18.265625,19.0833333333333,19.4435483870968,18.0040983606557,17.853021978022,13.9040936906077,37.5,131.9,299.6,549.4,-0.0439999999999941,-0.0514999999999986,-0.049666666666667
"813",-7,29832,9,1981,626.65,17,3.5,626.8125,627.004666666667,627.39935483871,627.871475409836,626.224725274725,619.015052872928,17.609375,17.9333333333333,18.8225806451613,18.1844262295082,17.9285714285714,14.2473257348066,38,133.9,307.1,550.9,-0.0550000000000068,-0.0490000000000009,-0.0509999999999991
"827",-6.3,29846,9,1981,625.92,20,0,626.115,626.293333333333,626.695483870968,627.388196721311,626.936153846154,620.61135121547,18.65625,18.3,18.258064516129,18.3668032786885,17.7032967032967,14.9724638563536,54.5,91.5,323.6,537.7,-0.0520000000000096,-0.0520000000000039,-0.0493333333333339
"834",-6.7,29853,9,1981,625.4,14.5,4,625.63875,625.874,626.311612903226,627.071967213115,627.264065934066,621.394003149171,16.640625,17.4916666666667,17.6572580645161,18.4610655737705,17.7335164835165,15.1872428618785,46.5,84,337.1,560.2,-0.0700000000000045,-0.0605000000000018,-0.0580000000000003
"841",-7.1,29860,10,1981,625.06,14,0,625.2625,625.454,625.924516129032,626.712295081967,627.257802197802,622.125524861878,12.359056125,14.4998299333333,16.2983048064516,17.670040147541,17.5617851538462,15.3059251325967,46.5,84,172.9,527,-0.0520000000000096,-0.0590000000000032,-0.055000000000003
"848",-7.3,29867,10,1981,624.77,15.5,0,624.98625,625.128666666667,625.56,626.350819672131,627.00021978022,622.805966850829,14.65625,13.4748299333333,15.7055628709677,17.0327450655738,17.3818400989011,15.4613118729282,56,94,176.2,544,-0.0490000000000009,-0.0535000000000025,-0.0540000000000002
"855",-6.9,29874,10,1981,624.07,14.5,0,624.435,624.706666666667,625.141935483871,625.965901639344,626.692197802198,623.449834254144,15.375,14.9833333333333,15.020079,16.670040147541,17.2170049340659,15.5773339723757,39.5,94,154.7,535.2,-0.0939999999999941,-0.0659999999999968,-0.0659999999999968
"862",-6.9,29881,10,1981,623.3,9.25,0,623.685,624.059333333333,624.645161290323,625.537049180328,626.327032967033,624.045248618785,13.265625,14.3083333333333,13.9716919032258,15.9159417868852,16.8845873516484,15.7893505469613,36,63.5,131,447.2,-0.109000000000003,-0.0895000000000039,-0.0730000000000018
"869",-6.9,29888,10,1981,622.47,10.25,0,622.88125,623.282,624.068064516129,625.048524590164,625.897582417582,624.423370165746,7.03125,10.2083333333333,12.4677419354839,14.5880729344262,16.1442027362637,15.7700135303867,17,63.5,101,432,-0.115999999999997,-0.110499999999996,-0.0913333333333336
"877",-6.9,29896,11,1981,621.42,12,0,621.89875,622.329333333333,623.248064516129,624.423934426229,625.345604395604,624.724254143646,12.828125,9.975,12.25,13.997909,15.4752466923077,15.861864359116,0,56,94,427.5,-0.128000000000009,-0.121500000000003,-0.114666666666668
"884",-7.4,29903,11,1981,620.47,6.25,0,620.95,621.424666666667,622.412258064516,623.803770491803,624.813406593407,624.829337016575,8,10.3083333333333,10.4435483870968,12.747909,14.6194774615385,15.7838256850829,0,51,94,383.3,-0.137,-0.129499999999996,-0.123666666666664
"890",-7.7,29909,11,1981,619.64,7.75,0,620.12625,620.606,621.654193548387,623.218032786885,624.323186813187,624.835359116022,6.859375,7.975,8.98790322580645,11.6331549016393,13.7485983406593,15.5683560718232,0,36,69,375.3,-0.138,-0.135500000000002,-0.129333333333333
"897",-7.9,29916,11,1981,618.71,6,0,619.17875,619.653333333333,620.736774193548,622.487868852459,623.702307692308,624.774143646409,7.328125,7.05,8.7258064516129,10.7540565409836,12.907939,15.361864359116,0,17,63.5,363.1,-0.134999999999991,-0.135499999999996,-0.133
"905",-8.5,29924,12,1981,617.58,2.25,0,618.08375,618.564,619.653225806452,621.560819672131,622.93945054945,624.626243093923,5.421875,6.28333333333333,7.38306451612903,9.79713114754098,11.8461258131868,14.897775961326,0,0,56,363.1,-0.139999999999998,-0.1375,-0.137333333333333
"918",-8.6,29937,12,1981,615.74,7.25,0,616.25125,616.742666666667,617.85935483871,619.884426229508,621.562527472527,624.264640883978,8.484375,6.375,6.63709677419355,8.01844262295082,10.1881587802198,13.9343781712707,11.5,11.5,51,374.6,-0.142999999999995,-0.142000000000002,-0.139333333333332
"925",-9.1,29944,12,1981,614.78,5.75,6,615.27375,615.764,616.887096774194,618.943606557377,620.763186813187,624.029060773481,3.96875,6.15833333333333,5.74596774193548,7.21106557377049,9.21425768131868,13.4661461270718,27.5,27.5,44.5,346.6,-0.141000000000008,-0.140000000000003,-0.140000000000002
"932",-9.1,29951,12,1981,616.27,5.25,24.5,614.725,615.014,616.016129032258,618.040819672131,619.953516483517,623.579668508287,5.046875,4.425,5.37096774193548,6.85450819672131,8.66758241758242,13.0945991657459,107.5,107.5,124.5,297.4,0.105999999999995,-0.0170000000000016,-0.0583333333333333
"939",-10.4,29958,1,1982,616.9,6.75,0,616.83625,615.748,615.865161290323,617.491967213115,619.333626373626,623.138121546961,6.203125,5.65,5.78225806451613,6.08811475409836,8.0206043956044,12.6871406022099,107.5,107.5,107.5,279.7,0.272000000000003,0.0639999999999986,-0.00433333333333318
"947",-10.6,29966,1,1982,616.58,7.75,3.5,616.75,616.828,615.919677419355,616.976885245902,618.666923076923,622.622983425414,6.25,6.29166666666667,5.45161290322581,6.00819672131148,7.22664835164835,12.1602069005525,101.5,113,113,244,-0.0399999999999977,0.105000000000001,0.0233333333333349
"953",-13.5,29972,1,1982,623.88,6.5,0,620.385,618.718666666667,617.1,617.166885245902,618.53978021978,622.400883977901,6.59375,6.325,5.77822580645161,5.89139344262295,6.80082417582418,11.8328588342541,167,188.5,188.5,289.5,0.708000000000004,0.356999999999999,0.293666666666665
"960",-14.5,29979,1,1982,624.83,4,0,624.46875,622.33,619.340967741936,617.821803278689,618.672967032967,622.252154696133,5.203125,5.85833333333333,5.86693548387097,5.67008196721311,6.67032967032967,11.3515052430939,153.5,188.5,188.5,289.5,0.275,0.397500000000002,0.343333333333336
"967",-14.5,29986,2,1982,624.97,6.25,0.8,624.90375,624.676666666667,621.321612903226,618.630163934426,618.89967032967,622.126519337017,5.0625,5.20833333333333,5.81854838709677,5.71516393442623,6.07554945054945,10.7686323149171,81.8,189.3,189.3,283.3,0.0360000000000014,0.419499999999999,0.266333333333334
"981",-15.8,30000,2,1982,627.23,7,0,625.305,625.138,624.798064516129,620.639836065574,619.609230769231,621.936685082873,6.59375,6.55833333333333,5.8991935483871,5.66393442622951,5.9217032967033,9.78727872375691,64.6,230.1,251.6,315.1,0.228999999999996,0.1185,0.141666666666667
"987",-16.4,30006,2,1982,627.96,4,0,627.59875,626.314666666667,625.573548387097,621.90868852459,620.183846153846,621.960939226519,5.734375,6.21666666666667,5.81451612903226,5.86475409836066,5.79120879120879,9.36807982872928,94.1,255.1,282.6,346.1,0.313,0.1495,0.111666666666667
"994",-16,30013,3,1982,628.25,7.875,0,628.12875,627.857333333333,626.332258064516,623.415901639344,620.941978021978,622.013922651934,5.859375,5.91666666666667,6.18548387096774,6.01024590163934,5.78983516483517,8.92747209392265,94.1,175.1,282.6,338.6,0.0220000000000027,0.168000000000001,0.111333333333334
"1002",-16.7,30021,3,1982,627.94,7.375,0,628.09375,628.121333333333,627.144193548387,624.880327868852,621.896593406593,622.087955801105,7.046875,6.61666666666667,6.45161290322581,6.08196721311475,6.02197802197802,8.44473728729282,96.7,180.3,287.8,338.8,-0.0209999999999923,0.0110000000000014,0.100333333333337
"1007",-16.2,30026,3,1982,627.9,6.75,0,627.93,628.053333333333,627.632903225806,625.797049180328,622.533516483516,622.138342541436,6.953125,7.30833333333333,6.42338709677419,6.20081967213115,5.92857142857143,8.12774833701658,96.7,178.3,276.3,327.3,-0.0300000000000068,-0.00300000000000296,0.102333333333331
"1016",-16.2,30035,3,1982,627.84,6.5,0,627.87,627.892666666667,628.001935483871,626.713934426229,623.772857142857,622.250773480663,7.6875,7.38333333333333,6.79435483870968,6.36475409836066,6.22527472527473,7.68921242541436,7.7,99.3,260.3,304.8,-0.00799999999999272,-0.0199999999999989,0.00033333333333303
"1022",-16.4,30041,3,1982,628.29,9.125,6.5,627.9485675,627.916569333333,627.990275483871,627.035713770492,624.664599340659,622.342422872928,7.918218125,7.73971633333333,7.54744338709677,6.7146843442623,6.44198620879121,7.5675179281768,54.7,148.8,254.3,354.3,0.0419999999999959,0.0174999999999955,0.00466666666666621
"1037",-16,30056,4,1982,628.56,6.75,0,628.59375,628.552666666667,628.223823870968,627.92882852459,626.600643296703,622.667229502762,12.421875,10.925,9.24905629032258,7.85402860655738,7.233195,7.22704831491713,97.7,194.4,276,385.5,0,0.0375,0.0219999999999989
"1042",-16.1,30061,4,1982,628.08,10.125,6.5,628.35375,628.444666666667,628.275759354839,628.145877704918,627.062181758242,622.793859337017,8.71875,10.6333333333333,9.48292725806452,7.98722532786885,7.29500818681319,7.06682732044199,122.7,158.9,222,410.5,-0.0589999999999918,-0.0104999999999961,0.00700000000000121
"1051",-15.7,30070,4,1982,628.23,11.75,0,628.23875,628.244,628.379032258065,628.183910491803,627.44426967033,623.062533370166,10.796875,9.48333333333333,10.2983870967742,8.86632368852459,7.8320960989011,7.23326378453039,91.2,127.9,222,410.5,0.0200000000000045,-0.0185000000000002,0.00533333333333227
"1058",-15.3,30077,5,1982,628.19,9.75,5,628.16375,628.199333333333,628.315483870968,628.178008852459,627.69350043956,623.306953259668,11.140625,10.9166666666667,10.7661290322581,9.19419254098361,8.28127192307692,7.1517720718232,39.5,138.4,231.7,421,-0.00999999999999091,-0.0129999999999995,-0.00999999999999848
"1065",-15,30084,5,1982,628.03,13,0,628.1275,628.142666666667,628.218387096774,628.193254754098,627.938335604396,623.586787513812,10.53125,10.9083333333333,10.2741935483871,9.63271713114754,8.58484335164835,7.2760814640884,54.5,148.2,244.9,436,-0.00600000000000591,-0.00800000000000409,-0.0186666666666686
"1072",-14.5,30091,5,1982,628.46,14.75,4,628.2625,628.206,628.196451612903,628.238664590164,628.16383010989,623.910710165746,14.4375,12.45,11.6572580645161,10.5773892622951,9.21396423076923,7.56406488950276,38.5,154.7,190.9,442.5,0.0350000000000023,0.0125,0.0126666666666665
"1080",-13.9,30099,5,1982,628.44,16.75,0,628.52,628.415333333333,628.278387096774,628.326041639344,628.21426967033,624.335351049724,16.53125,15.65,13.1854838709677,11.7249302459016,10.2455576373626,7.984645,36,127.2,163.9,446.5,0.00300000000000864,0.0125,0.00600000000000212
"1086",-13.8,30105,6,1982,628.44,15.5,0,628.395,628.456666666667,628.314838709677,628.331147540984,628.226247692308,624.681096906077,16.09375,16.1333333333333,14.0967741935484,12.4405737704918,10.8032499450549,8.34445162983425,83.2,112.2,211.1,493.7,-0.01099999999999,0.0180000000000007,0.0106666666666683
"1092",-13.7,30111,6,1982,628.5,19.25,0,628.4675,628.43,628.37064516129,628.326393442623,628.250643296703,625.05778198895,17.21875,16.8916666666667,15.6451612903226,13.0573770491803,11.5230301648352,8.78022511049724,116.9,158.9,252.6,540.4,0.0200000000000045,0.00199999999999818,0.0129999999999995
"1100",-13.4,30119,6,1982,628.06,19.75,0,628.18125,628.31,628.383548387097,628.277049180328,628.27394,625.591317900552,17.921875,17.775,16.883064516129,14.0491803278689,12.5106675274725,9.20425825966851,106.9,145.9,257.6,523.9,-0.0340000000000032,-0.0190000000000055,-0.0116666666666674
"1115",-12.8,30134,7,1982,627.44,25.25,0,627.7125,627.878,628.108387096774,628.200491803279,628.253186813187,626.644743314917,20.671875,20.7333333333333,19.1008064516129,16.5184426229508,14.5961538461538,10.5682085359116,65.2,134.9,163.9,437.9,-0.0629999999999995,-0.0409999999999968,-0.0366666666666636
"1121",-9.6,30140,7,1982,626.89,28.25,1.2,627.21625,627.496666666667,627.85064516129,628.098852459016,628.163626373626,626.982367624309,25.125,22.525,20.8266129032258,18.0963114754098,15.5975274725275,11.1966615745856,17.2,129.6,169.1,443.1,-0.0870000000000005,-0.0600000000000023,-0.0533333333333341
"1128",-8.5,30147,7,1982,626.11,24.75,0,626.51,626.861333333333,627.430322580645,627.910819672131,627.997802197802,627.358444972376,26.171875,25.475,22.5766129032258,19.6311475409836,16.635989010989,11.9577112983425,5.2,114.6,165.1,437.6,-0.106999999999994,-0.0920000000000016,-0.0663333333333336
"1142",-8.5,30161,7,1982,624.58,21.5,0,624.95375,625.334666666667,626.197741935484,627.182131147541,627.545164835165,627.509273701657,22.0625,22.55,23.6774193548387,21.1270491803279,18.592032967033,13.2643411325967,24.7,123.6,159.6,381.6,-0.108999999999992,-0.110499999999996,-0.103666666666667
"1177",-6.5,30196,9,1982,624.61,15,0,623.86,623.322666666667,623.501290322581,624.598196721312,625.738791208791,626.975572044199,16.65625,18.0833333333333,19.7096774193548,21.4139344262295,20.793956043956,15.8403079834254,138.2,166.1,220.8,431.9,0.219000000000005,0.054000000000002,0.0166666666666667
"1184",-7,30203,9,1982,625.36,16.75,0,624.9925,624.414,623.737419354839,624.376229508197,625.476153846154,626.860433922652,16.84375,16.8666666666667,19.3225806451613,20.3811475409836,20.706043956044,16.2263577071823,150,191.4,201.6,454.2,0.125999999999999,0.134000000000003,0.05
"1192",-6.3,30211,9,1982,625.02,18.75,0,625.23,625.144666666667,624.191935483871,624.253606557377,625.220879120879,626.742257127072,18.4375,17.8166666666667,18.1532258064516,19.5696721311475,20.7321428571429,16.7512195856354,161,202.4,207.6,465.2,-0.0269999999999982,0.0714999999999975,0.0693333333333309
"1198",-6.4,30217,9,1982,624.47,17.5,0,624.795,625.029333333333,624.586129032258,624.186721311475,624.99956043956,626.638058232044,18.15625,18.1166666666667,17.6693548387097,19.0983606557377,20.5521978021978,17.0820206906077,81,182.9,207.6,465.2,-0.0819999999999936,-0.00999999999999659,0.052333333333335
"1205",-6.5,30224,9,1982,624.01,15,12.5,624.21625,624.508,624.774838709677,624.126721311475,624.724835164835,626.483756906077,16.27678575,17.1976190666667,17.1883640645161,18.5465456721311,20.2509811648352,17.3803275469613,70.8,215.2,239.9,403.8,-0.075,-0.0675000000000011,-0.00766666666666727
"1212",-6.8,30231,10,1982,623.33,9,0,623.6825,623.945333333333,624.541612903226,624.075901639344,624.452857142857,626.295580110497,12.9375,14.5809524,16.2367511612903,17.9338407540984,19.2592229230769,17.4417916353591,60.3,210.3,251.7,420.8,-0.0889999999999986,-0.084499999999997,-0.0653333333333308
"1219",-7,30238,10,1982,622.54,14,0,622.94625,623.313333333333,623.99064516129,623.978032786885,624.178681318681,626.075193370166,10.8125,12.0666666666667,14.8899769677419,16.7432669836066,18.1204866593407,17.4411010276243,59.8,214.8,256.2,419.8,-0.110000000000002,-0.0915000000000021,-0.0896666666666685
"1226",-7.2,30245,10,1982,621.75,13.375,0,622.11,622.527333333333,623.321935483871,623.875573770492,623.900989010989,625.839005524862,12.21875,11.35,13.3940092258065,15.5117096065574,17.2715855604396,17.5370955027624,61.3,187.3,250.2,403.8,-0.115999999999997,-0.108499999999998,-0.0969999999999989
"1233",-7.9,30252,10,1982,622.39,11.5,0,622.11375,622.136,622.81935483871,623.791147540984,623.690659340659,625.603591160221,10.734375,11.35,11.8104838709677,14.6100702622951,16.3924646813187,17.5205209171271,73.5,131.8,276.2,435.8,0.0370000000000005,-0.041500000000002,-0.0583333333333333
"1240",-7.9,30259,11,1982,621.91,11.25,0,622.18875,622.135333333333,622.425161290323,623.534754098361,623.532967032967,625.371767955801,12.59375,11.675,11.4153225806452,14.1039227213115,15.9913657802198,17.6158247845304,44,131.8,270,425.3,-0.0420000000000073,-0.025,-0.0546666666666662
"1247",-9.4,30266,11,1982,624.96,8,0,624.35875,623.364666666667,622.760322580645,623.473934426229,623.595384615385,625.240607734807,9.84375,11.2166666666667,11.3548387096774,13.2822014098361,15.178178967033,17.538476718232,188.3,253.1,403.1,559.1,0.278000000000009,0.165000000000003,0.0726666666666688
"1254",-10.3,30273,11,1982,624.84,6.875,0,624.915,624.615333333333,623.325161290323,623.445737704918,623.728901098901,625.107127071823,7.984375,8.975,10.4193548387097,12.0752341967213,13.9570251208791,17.2808800331492,196.8,250.6,411.6,557.1,-0.550999999999999,0.124000000000001,0.0980000000000018
"1261",-11.3,30280,11,1982,625,5.75,0,624.94875,624.938,624.011612903226,623.491803278689,623.900659340659,624.969668508287,6.390625,7.20833333333333,9.30241935483871,10.7658079672131,12.9844976483516,16.8720402541436,157.3,246.8,331.6,557.1,0.00800000000000409,0.159500000000003,0.0873333333333335
"1268",-11.8,30287,12,1982,625.34,4.375,0,625.37,625.17,624.711290322581,623.649016393443,624.011098901099,624.855966850829,5,5.69166666666667,7.70967741935484,9.56967213114754,12.097135010989,16.4452446740331,228.3,273.3,360.1,554.4,0.0370000000000005,0.0134999999999991,0.108
"1275",-12.7,30294,12,1982,625.17,6.25,0,625.22625,625.295333333333,625.182258064516,623.852950819672,624.023626373626,624.729779005525,4.984375,5.03333333333333,6.31451612903226,8.90573770491803,11.1713108351648,15.9224546187845,83.2,273.5,333.8,530.4,-0.0379999999999995,0.0120000000000005,-0.0516666666666689
"1282",-13.3,30301,12,1982,625.03,3.75,0,625.11625,625.171333333333,625.143225806452,624.134262295082,624.011978021978,624.614198895028,5.890625,5.38333333333333,5.70564516129032,8.21926229508197,10.2056514945055,15.4507695359116,75.2,269,322.8,530.4,-0.0160000000000082,0.000499999999999545,0.00433333333333318
"1289",-13.6,30308,12,1982,624.91,0.25,0,624.9475,625.032,625.149677419355,624.485737704918,624.026153846154,624.493867403315,3.671875,4.85,5,7.2172131147541,9.09988226373626,14.7981452265193,72.7,231,323.3,530.9,-0.0210000000000036,-0.0199999999999989,-0.00066666666666606
"1296",-13.8,30315,12,1982,624.43,4.25,0,624.675,624.804666666667,625.014193548387,624.75,624.061648351648,624.376408839779,4.796875,4.5,4.94354838709677,6.66803278688525,8.28021978021978,14.2049131823204,11.7,230,291,530.9,-0.0510000000000105,-0.0375,-0.0340000000000032
"1310",-14.2,30329,1,1983,623.27,2.125,0,623.555,623.836666666667,624.364516129032,624.743606557377,624.143296703297,624.150939226519,3.703125,3.40833333333333,3.94758064516129,4.95081967213115,6.97115384615385,12.4825374917127,0.5,80.2,269.5,525.7,-0.0789999999999964,-0.0810000000000002,-0.0600000000000023
"1317",-14.4,30336,1,1983,622.64,2.25,0,622.9625,623.258,623.896451612903,624.518524590164,624.21021978022,624.049226519337,3.453125,3.675,3.80645161290323,4.57377049180328,6.33104395604396,11.7408247845304,0.5,72.7,262,512.2,-0.0879999999999996,-0.0855000000000018,-0.0759999999999991
"1324",-14.2,30343,1,1983,621.9,8.625,0,622.2725,622.616,623.31064516129,624.192459016393,624.214395604396,623.949447513812,4.640625,4.16666666666667,3.94354838709677,4.44672131147541,5.91758241758242,11.1061562762431,0,11.7,230,506.2,-0.101999999999998,-0.0925000000000011,-0.0896666666666685
"1331",-13.9,30350,2,1983,621.14,4,0,621.5225,621.897333333333,622.661935483871,623.73868852459,624.161208791209,623.846574585635,6.296875,5.25833333333333,4.54032258064516,4.57581967213115,5.3956043956044,10.6462115248619,0,1.7,230,489.3,-0.108000000000004,-0.102500000000003,-0.0936666666666686
"1338",-14.1,30357,2,1983,620.33,-1.25,0,620.74,621.130666666667,621.970967741936,623.222950819672,623.851538461538,623.72453038674,2.46875,4.40833333333333,4.04838709677419,4.17418032786885,4.82692307692308,9.92797948066298,0,0.5,81.2,484.3,-0.113999999999999,-0.110499999999996,-0.103666666666667
"1345",-14.5,30364,2,1983,619.47,0,0,619.89,620.314,621.212903225806,622.624098360656,623.460659340659,623.599834254144,-2,0.333333333333333,2.90322580645161,3.35655737704918,4.05082417582418,8.93902920441989,0,0.5,72.7,449.3,-0.122000000000003,-0.115999999999997,-0.112
"1352",-14,30371,2,1983,618.61,5.125,0,619.0375,619.463333333333,620.40935483871,621.944590163934,623,623.453259668508,2.703125,0.375,2.79838709677419,3.30122950819672,3.8021978021978,8.35132202209945,0,0,72.7,361.8,-0.121000000000004,-0.120999999999998,-0.116666666666667
